Quarter,StadiumType,Week,Position,Player_Activity,Impact_Type,g_time,x,y,FieldType,HomeScore,Score_Difference,GamePlay,GamePlay_ID,Twist
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.000,78.61000061035155,20.090000152587887,Synthetic,31,14,149-3663,149-3663-28128,105.3900146484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.100,78.52999877929686,20,Synthetic,31,14,149-3663,149-3663-28128,116.75
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.200,78.47000122070312,19.90999984741211,Synthetic,31,14,149-3663,149-3663-28128,123.35999816656113
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.300,78.41000366210938,19.799999237060547,Synthetic,31,14,149-3663,149-3663-28128,117.12000370025635
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.400,78.36000061035155,19.709999084472656,Synthetic,31,14,149-3663,149-3663-28128,113.02000331878662
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.500,78.30000305175781,19.6200008392334,Synthetic,31,14,149-3663,149-3663-28128,111.20999336242676
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.600,78.22000122070312,19.520000457763672,Synthetic,31,14,149-3663,149-3663-28128,111.5699987411499
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.700,78.12999725341797,19.459999084472656,Synthetic,31,14,149-3663,149-3663-28128,112.25000244379046
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.800,78.04000091552734,19.420000076293945,Synthetic,31,14,149-3663,149-3663-28128,102.41000366210938
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:49.900,77.95999908447266,19.3799991607666,Synthetic,31,14,149-3663,149-3663-28128,87.05999755859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.000,77.87000274658203,19.360000610351566,Synthetic,31,14,149-3663,149-3663-28128,67.43997192382807
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.100,77.76000213623048,19.3700008392334,Synthetic,31,14,149-3663,149-3663-28128,44.58999633789057
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.200,77.66000366210938,19.38999938964844,Synthetic,31,14,149-3663,149-3663-28128,21.75
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.300,77.56999969482422,19.440000534057614,Synthetic,31,14,149-3663,149-3663-28128,2.279998779296818
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.400,77.48000335693358,19.489999771118164,Synthetic,31,14,149-3663,149-3663-28128,14.300018310546818
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.500,77.4000015258789,19.540000915527344,Synthetic,31,14,149-3663,149-3663-28128,28.920013427734318
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.600,77.30000305175781,19.600000381469727,Synthetic,31,14,149-3663,149-3663-28128,39.589996337890625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.700,77.19999694824219,19.670000076293945,Synthetic,31,14,149-3663,149-3663-28128,47.72998046875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.800,77.12000274658203,19.770000457763672,Synthetic,31,14,149-3663,149-3663-28128,53.769989013671875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:50.900,77.02999877929686,19.899999618530273,Synthetic,31,14,149-3663,149-3663-28128,57.28999328613281
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.000,76.93000030517578,20.040000915527344,Synthetic,31,14,149-3663,149-3663-28128,58.36999511718753
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.100,76.80999755859375,20.18000030517578,Synthetic,31,14,149-3663,149-3663-28128,56.899993896484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.200,76.6500015258789,20.319999694824215,Synthetic,31,14,149-3663,149-3663-28128,53.67999267578125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.300,76.5199966430664,20.479999542236328,Synthetic,31,14,149-3663,149-3663-28128,49.05999755859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.400,76.37000274658203,20.649999618530273,Synthetic,31,14,149-3663,149-3663-28128,43.350006103515625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.500,76.22000122070312,20.809999465942386,Synthetic,31,14,149-3663,149-3663-28128,37.34997558593744
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.600,76.06999969482422,20.96999931335449,Synthetic,31,14,149-3663,149-3663-28128,30.859985351562443
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.700,75.87999725341797,21.170000076293945,Synthetic,31,14,149-3663,149-3663-28128,23.430023193359318
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.800,75.69999694824219,21.3700008392334,Synthetic,31,14,149-3663,149-3663-28128,15.54998779296875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:51.900,75.52999877929686,21.540000915527344,Synthetic,31,14,149-3663,149-3663-28128,7.67999267578125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.000,75.36000061035155,21.709999084472656,Synthetic,31,14,149-3663,149-3663-28128,0.220001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.100,75.16999816894531,21.90999984741211,Synthetic,31,14,149-3663,149-3663-28128,6.389984130859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.200,75,22.100000381469727,Synthetic,31,14,149-3663,149-3663-28128,12.19000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.300,74.83000183105469,22.280000686645508,Synthetic,31,14,149-3663,149-3663-28128,16.709991455078125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.400,74.66000366210938,22.479999542236328,Synthetic,31,14,149-3663,149-3663-28128,19.79998779296875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.500,74.48999786376955,22.690000534057614,Synthetic,31,14,149-3663,149-3663-28128,21.600006103515625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.600,74.33000183105469,22.8700008392334,Synthetic,31,14,149-3663,149-3663-28128,21.82000732421875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.700,74.16000366210938,23.04999923706055,Synthetic,31,14,149-3663,149-3663-28128,20.5999755859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.800,73.98000335693358,23.239999771118164,Synthetic,31,14,149-3663,149-3663-28128,18.1300048828125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:52.900,73.80999755859375,23.43000030517578,Synthetic,31,14,149-3663,149-3663-28128,14.539978027343807
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.000,73.62999725341797,23.6299991607666,Synthetic,31,14,149-3663,149-3663-28128,9.929992675781193
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.100,73.44000244140625,23.85000038146973,Synthetic,31,14,149-3663,149-3663-28128,4.089996337890568
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.200,73.26000213623048,24.1200008392334,Synthetic,31,14,149-3663,149-3663-28128,2.3900146484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.300,73.08999633789062,24.43000030517578,Synthetic,31,14,149-3663,149-3663-28128,8.800018310546875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.400,72.91000366210938,24.770000457763672,Synthetic,31,14,149-3663,149-3663-28128,14.980010986328125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.500,72.69000244140625,25.1200008392334,Synthetic,31,14,149-3663,149-3663-28128,21.220001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.600,72.48999786376955,25.489999771118164,Synthetic,31,14,149-3663,149-3663-28128,27.350006103515625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.700,72.30000305175781,25.88999938964844,Synthetic,31,14,149-3663,149-3663-28128,32.970001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.800,72.12000274658203,26.29999923706055,Synthetic,31,14,149-3663,149-3663-28128,37
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:53.900,71.94999694824219,26.70000076293945,Synthetic,31,14,149-3663,149-3663-28128,39.19000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.000,71.79000091552734,27.110000610351566,Synthetic,31,14,149-3663,149-3663-28128,39.6400146484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.100,71.61000061035156,27.520000457763672,Synthetic,31,14,149-3663,149-3663-28128,38.399993896484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.200,71.38999938964844,27.93000030517578,Synthetic,31,14,149-3663,149-3663-28128,35.82000732421875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.300,71.16000366210938,28.360000610351566,Synthetic,31,14,149-3663,149-3663-28128,32.110015869140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.400,70.94999694824219,28.809999465942386,Synthetic,31,14,149-3663,149-3663-28128,27.5
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.500,70.76000213623047,29.28000068664551,Synthetic,31,14,149-3663,149-3663-28128,22.44000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.600,70.55999755859375,29.75,Synthetic,31,14,149-3663,149-3663-28128,17.08001708984375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.700,70.33999633789064,30.229999542236328,Synthetic,31,14,149-3663,149-3663-28128,11.25
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.800,70.12999725341797,30.670000076293945,Synthetic,31,14,149-3663,149-3663-28128,5.209991455078125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:54.900,69.91000366210939,31.1200008392334,Synthetic,31,14,149-3663,149-3663-28128,1.17999267578125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.000,69.66999816894531,31.559999465942386,Synthetic,31,14,149-3663,149-3663-28128,7.029998779296932
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.100,69.43000030517578,32.0099983215332,Synthetic,31,14,149-3663,149-3663-28128,11.670013427734375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.200,69.19999694824217,32.450000762939446,Synthetic,31,14,149-3663,149-3663-28128,15.279998779296875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.300,68.98000335693361,32.86999893188477,Synthetic,31,14,149-3663,149-3663-28128,18.449981689453068
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.400,68.76000213623047,33.310001373291016,Synthetic,31,14,149-3663,149-3663-28128,21.1199951171875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.500,68.54000091552734,33.740001678466804,Synthetic,31,14,149-3663,149-3663-28128,22.480010986328125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.600,68.29000091552734,34.18000030517578,Synthetic,31,14,149-3663,149-3663-28128,22.720001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.700,68.08000183105469,34.639999389648445,Synthetic,31,14,149-3663,149-3663-28128,22.4000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.800,67.87000274658203,35.09999847412109,Synthetic,31,14,149-3663,149-3663-28128,21.8900146484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:55.900,67.62999725341797,35.58000183105469,Synthetic,31,14,149-3663,149-3663-28128,20.720001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.000,67.38999938964844,36.02000045776367,Synthetic,31,14,149-3663,149-3663-28128,18.9000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.100,67.13999938964844,36.45000076293945,Synthetic,31,14,149-3663,149-3663-28128,16.44000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.200,66.88999938964844,36.86999893188477,Synthetic,31,14,149-3663,149-3663-28128,13.510009765625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.300,66.63999938964844,37.290000915527344,Synthetic,31,14,149-3663,149-3663-28128,10.990020751953182
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.400,66.40000152587889,37.709999084472656,Synthetic,31,14,149-3663,149-3663-28128,8.339996337890625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.500,66.16000366210939,38.11999893188477,Synthetic,31,14,149-3663,149-3663-28128,5.399993896484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.600,65.94000244140625,38.5099983215332,Synthetic,31,14,149-3663,149-3663-28128,2.970001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.700,65.69000244140625,38.91999816894531,Synthetic,31,14,149-3663,149-3663-28128,1.34002685546875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.800,65.43000030517578,39.310001373291016,Synthetic,31,14,149-3663,149-3663-28128,0.379974365234375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:56.900,65.15000152587889,39.72000122070313,Synthetic,31,14,149-3663,149-3663-28128,0.25
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.000,64.87000274658203,40.11999893188477,Synthetic,31,14,149-3663,149-3663-28128,1.16998291015625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.100,64.56999969482422,40.52999877929688,Synthetic,31,14,149-3663,149-3663-28128,2.19000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.200,64.26000213623047,40.91999816894531,Synthetic,31,14,149-3663,149-3663-28128,3.169982910156307
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.300,63.95000076293945,41.310001373291016,Synthetic,31,14,149-3663,149-3663-28128,3.989990234375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.400,63.63000106811523,41.680000305175774,Synthetic,31,14,149-3663,149-3663-28128,4.79998779296875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.500,63.29999923706055,42.04999923706055,Synthetic,31,14,149-3663,149-3663-28128,5.899993896484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.600,62.959999084472656,42.400001525878906,Synthetic,31,14,149-3663,149-3663-28128,7.139984130859318
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.700,62.599998474121094,42.7400016784668,Synthetic,31,14,149-3663,149-3663-28128,8.639984130859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.800,62.22999954223633,43.06999969482422,Synthetic,31,14,149-3663,149-3663-28128,9.82000732421875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:57.900,61.849998474121094,43.4099998474121,Synthetic,31,14,149-3663,149-3663-28128,10.3800048828125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.000,61.47999954223633,43.7400016784668,Synthetic,31,14,149-3663,149-3663-28128,10.540008544921932
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.100,61.099998474121094,44.04999923706055,Synthetic,31,14,149-3663,149-3663-28128,11.089996337890625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.200,60.72999954223633,44.36000061035156,Synthetic,31,14,149-3663,149-3663-28128,11.660003662109375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.300,60.36000061035156,44.66999816894531,Synthetic,31,14,149-3663,149-3663-28128,11.79998779296875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.400,60,44.97999954223633,Synthetic,31,14,149-3663,149-3663-28128,11.529998779296818
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.500,59.66999816894531,45.29999923706055,Synthetic,31,14,149-3663,149-3663-28128,11.399993896484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.600,59.34000015258789,45.63000106811523,Synthetic,31,14,149-3663,149-3663-28128,11.639984130859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.700,58.9900016784668,45.9900016784668,Synthetic,31,14,149-3663,149-3663-28128,12.160003662109375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.800,58.6599998474121,46.349998474121094,Synthetic,31,14,149-3663,149-3663-28128,12.510009765625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:58.900,58.349998474121094,46.75,Synthetic,31,14,149-3663,149-3663-28128,13.019989013671875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.000,58.06999969482422,47.13999938964844,Synthetic,31,14,149-3663,149-3663-28128,14.139984130859318
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.100,57.77000045776367,47.540000915527344,Synthetic,31,14,149-3663,149-3663-28128,15.699981689453125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.200,57.459999084472656,47.959999084472656,Synthetic,31,14,149-3663,149-3663-28128,17.30999755859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.300,57.16999816894531,48.38999938964844,Synthetic,31,14,149-3663,149-3663-28128,18.3900146484375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.400,56.91999816894531,48.81000137329102,Synthetic,31,14,149-3663,149-3663-28128,18.600006103515625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.500,56.68999862670898,49.209999084472656,Synthetic,31,14,149-3663,149-3663-28128,19.290008544921875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.600,56.5,49.58000183105469,Synthetic,31,14,149-3663,149-3663-28128,20.860015869140682
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.700,56.34000015258789,49.93000030517578,Synthetic,31,14,149-3663,149-3663-28128,22.860015869140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.800,56.209999084472656,50.2599983215332,Synthetic,31,14,149-3663,149-3663-28128,24.380004882812443
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:37:59.900,56.08000183105469,50.52000045776367,Synthetic,31,14,149-3663,149-3663-28128,25.6199951171875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.000,55.97999954223633,50.72000122070313,Synthetic,31,14,149-3663,149-3663-28128,27.33001708984375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.100,55.86999893188477,50.86000061035156,Synthetic,31,14,149-3663,149-3663-28128,28.889984130859375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.200,55.7400016784668,50.93999862670898,Synthetic,31,14,149-3663,149-3663-28128,29.540008544921875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.300,55.56999969482422,51,Synthetic,31,14,149-3663,149-3663-28128,28.3599853515625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.400,55.41999816894531,51.04999923706055,Synthetic,31,14,149-3663,149-3663-28128,25.100006103515625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.500,55.290000915527344,51.09000015258789,Synthetic,31,14,149-3663,149-3663-28128,18.470001220703125
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.600,55.22999954223633,51.099998474121094,Synthetic,31,14,149-3663,149-3663-28128,5.160003662109375
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.700,55.22000122070313,51.06000137329102,Synthetic,31,14,149-3663,149-3663-28128,19.44000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.800,55.22999954223633,50.97999954223633,Synthetic,31,14,149-3663,149-3663-28128,46.36001586914068
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:00.900,55.290000915527344,50.88999938964844,Synthetic,31,14,149-3663,149-3663-28128,62.2799987792969
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.000,55.38000106811523,50.77000045776367,Synthetic,31,14,149-3663,149-3663-28128,71.7799987792969
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.100,55.5,50.63000106811523,Synthetic,31,14,149-3663,149-3663-28128,82.10000610351562
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.200,55.63999938964844,50.45000076293945,Synthetic,31,14,149-3663,149-3663-28128,94.25997924804688
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.300,55.72999954223633,50.33000183105469,Synthetic,31,14,149-3663,149-3663-28128,98.56000852584845
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.400,55.7599983215332,50.290000915527344,Synthetic,31,14,149-3663,149-3663-28128,83.9899845123291
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.500,55.75,50.31999969482422,Synthetic,31,14,149-3663,149-3663-28128,68.27999687194824
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.600,55.68000030517578,50.38000106811523,Synthetic,31,14,149-3663,149-3663-28128,51.519989013671875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.700,55.459999084472656,50.43000030517578,Synthetic,31,14,149-3663,149-3663-28128,34.650001525878906
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.800,55.1599998474121,50.4900016784668,Synthetic,31,14,149-3663,149-3663-28128,16.779998779296875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:01.900,54.81999969482422,50.56999969482422,Synthetic,31,14,149-3663,149-3663-28128,1.1999969482421875
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.000,54.540000915527344,50.63999938964844,Synthetic,31,14,149-3663,149-3663-28128,13.310005187988281
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.100,54.290000915527344,50.68999862670898,Synthetic,31,14,149-3663,149-3663-28128,24.759994506835866
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.200,54.06999969482422,50.7400016784668,Synthetic,31,14,149-3663,149-3663-28128,32.439994812011705
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.300,53.849998474121094,50.77999877929688,Synthetic,31,14,149-3663,149-3663-28128,38.14998626708983
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.400,53.63999938964844,50.81999969482422,Synthetic,31,14,149-3663,149-3663-28128,39.11000823974602
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.500,53.43999862670898,50.86999893188477,Synthetic,31,14,149-3663,149-3663-28128,36.30998992919922
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.600,53.27000045776367,50.93999862670898,Synthetic,31,14,149-3663,149-3663-28128,34.09000396728514
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.700,53.06999969482422,51.099998474121094,Synthetic,31,14,149-3663,149-3663-28128,34.029991149902344
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.800,53.0099983215332,51.22000122070313,Synthetic,31,14,149-3663,149-3663-28128,35.969993591308594
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:02.900,52.9900016784668,51.36999893188477,Synthetic,31,14,149-3663,149-3663-28128,60.45000457763672
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.000,53.02000045776367,51.43999862670898,Synthetic,31,14,149-3663,149-3663-28128,3.809997558593764
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.100,53.1500015258789,51.43999862670898,Synthetic,31,14,149-3663,149-3663-28128,18.44000244140625
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.200,53.33000183105469,51.38999938964844,Synthetic,31,14,149-3663,149-3663-28128,26.939994812011733
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.300,53.52000045776367,51.31000137329102,Synthetic,31,14,149-3663,149-3663-28128,34.209999084472656
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.400,53.6500015258789,51.22000122070313,Synthetic,31,14,149-3663,149-3663-28128,40.31999969482422
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.500,53.75,51.13000106811523,Synthetic,31,14,149-3663,149-3663-28128,46.73999786376953
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.600,53.97000122070313,51.02999877929688,Synthetic,31,14,149-3663,149-3663-28128,51.01999664306639
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.700,54.18000030517578,50.93000030517578,Synthetic,31,14,149-3663,149-3663-28128,52.76000213623044
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.800,54.43000030517578,50.79999923706055,Synthetic,31,14,149-3663,149-3663-28128,56.1999969482422
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:03.900,54.66999816894531,50.6599998474121,Synthetic,31,14,149-3663,149-3663-28128,59.609992980957
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.000,54.88999938964844,50.5099983215332,Synthetic,31,14,149-3663,149-3663-28128,63.58000183105469
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.100,55.08000183105469,50.31000137329102,Synthetic,31,14,149-3663,149-3663-28128,68.10000610351562
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.200,55.27000045776367,50.06999969482422,Synthetic,31,14,149-3663,149-3663-28128,72.55000305175781
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.300,55.43999862670898,49.81000137329102,Synthetic,31,14,149-3663,149-3663-28128,76.15999603271483
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.400,55.599998474121094,49.52000045776367,Synthetic,31,14,149-3663,149-3663-28128,79.28999328613281
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.500,55.7599983215332,49.209999084472656,Synthetic,31,14,149-3663,149-3663-28128,82.95000457763672
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.600,55.93999862670898,48.86000061035156,Synthetic,31,14,149-3663,149-3663-28128,86.05999755859374
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.700,56.06999969482422,48.47000122070313,Synthetic,31,14,149-3663,149-3663-28128,89.5999984741211
3,Indoor,11,SS,Blocking,Helmet-to-body,2016-10-16 19:38:04.800,56.18999862670898,48.06000137329102,Synthetic,31,14,149-3663,149-3663-28128,92.89999389648438
